date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M,ERT@KAU.M,EWT@KAU.M
2000-11-01,25.842382172239006,1.1017484868863483,0.40405679513184595,5.655220585797684,1.3551388068517434,4.300081778945941,0.42114238896437073,1.2113393714758665,0.36410788381742737,0.8472314876584391,2.2573399652000874,0.4787322768974147,0.08793604651162806,1.6906716417910446,2.113220914834515,0.17669396872673127,1.9365269461077839,7.849860500743921,0.8391070053887606,7.010753495355164,0.7186021113942483,4.109851051810116,0.4268030139935415,3.683048037816575,28552.536718526608,4.513549302024122,3.8961823433379372,0.403899435608004
2000-12-01,25.913079370848322,1.1147612642905178,0.40405679513184595,5.65275778436105,1.3551388068517427,4.297618977509307,0.4018677377055263,1.214004356984878,0.3734439834024896,0.8405603735823884,2.2747780934715354,0.4763969974979151,0.08473837209302347,1.7136427238805967,2.130592961508108,0.1782576321667908,1.9523353293413168,7.873064034720263,0.8545034642032332,7.01856057051703,0.7216599927193303,4.125536349955267,0.4268030139935415,3.698733335961726,28222.258976671175,5.076503931231635,3.8961823433379372,0.4014366341713699
2001-01-01,25.739362073817375,1.1008094435075884,0.4133942161339422,5.664471683922174,1.410026385224274,4.2544452986979,0.36344731922224066,1.2713415501763523,0.3805628616517622,0.8907786885245901,2.3106233976436297,0.5511834319526627,0.08583106267029968,1.6736089030206671,2.1648829635612143,0.18564285714285714,1.9792401064183573,7.779260284279278,0.8402100525131282,6.939050231766152,0.7049133969600566,3.966217818410902,0.3987815009692605,3.5674363174416417,28862.096615319067,5.374696300856508,3.8528225806451615,0.40162271805273825
2001-02-01,25.90716178218531,1.1008094435075884,0.4133942161339422,5.670205050857657,1.410026385224274,4.260178665633383,0.36169510475537725,1.2642718780452047,0.3805628616517622,0.8837090163934426,2.3147166372482926,0.5538461538461539,0.08726158038147146,1.6736089030206671,2.166525820704072,0.18728571428571428,1.9792401064183573,7.794783886587478,0.8402100525131282,6.954573834074353,0.7049133969600566,4.115846347385642,0.3987815009692605,3.717064846416382,28562.66444956078,5.000862502776881,3.858555947580645,0.40162271805273825
2001-03-01,25.923644868828248,1.092141652613828,0.41093353627600204,5.67915945876826,1.4247141600703601,4.2544452986979,0.36533992875356414,1.259595683031364,0.3829563387690688,0.8766393442622951,2.3377691014772273,0.5538461538461539,0.08726158038147146,1.6966613672496018,2.168168677846929,0.18892857142857142,1.9792401064183573,7.787022085433368,0.8402100525131282,6.946812032920253,0.7079003181336161,4.115614426494088,0.40011077263915806,3.71550365385493,28417.22241749285,5.412337786461552,3.8528225806451615,0.40162271805273825
2001-04-01,25.857548635135096,1.074806070826307,0.40847285641806197,5.667692724897292,1.4247141600703601,4.242978564826932,0.35357213464505916,1.259595683031364,0.3829563387690688,0.8766393442622951,2.328030862544529,0.5565088757396449,0.08869209809264304,1.682829888712241,2.1777762839089743,0.19057142857142856,1.9872048553375459,7.786762159748146,0.8477119279819956,6.939050231766152,0.7049133969600566,4.095926462155306,0.40011077263915806,3.6958156895161487,28797.639159177314,5.863672538090814,3.8413558467741935,0.40162271805273825
2001-05-01,25.76003066131258,1.074806070826307,0.41093353627600204,5.656225991026325,1.4247141600703608,4.231511830955964,0.35403767124012836,1.2525260109002163,0.38295633876906887,0.8695696721311476,2.356727710272718,0.5618343195266273,0.0844005449591279,1.710492845786963,2.176133426766117,0.18892857142857142,1.9872048553375459,7.763476756285845,0.8477119279819956,6.915764828303848,0.701926475786497,4.013237011932424,0.40011077263915806,3.6131262392932664,28821.03902855325,5.144388183034298,3.8298891129032255,0.40162271805273825
2001-06-01,25.878898221982034,1.0618043844856662,0.4060121765601218,5.655388549039536,1.429610085019056,4.22577846402048,0.3475103278030683,1.2501325337829097,0.3805628616517622,0.8695696721311476,2.364000925011996,0.5644970414201184,0.0844005449591279,1.71510333863275,2.189723407287757,0.19057142857142856,1.9991519787163288,7.748213079662878,0.8402100525131282,6.908003027149748,0.7079003181336161,4.148212520214483,0.40276931597895316,3.74544320423553,28740.362269662142,5.1381213499854255,3.824155745967742,0.40162271805273825
2001-07-01,25.838523871349828,1.0618043844856662,0.40355149670218166,5.643921815168569,1.429610085019056,4.214311730149513,0.34636472318829775,1.2453455795482964,0.37577590741714884,0.8695696721311476,2.360820949877381,0.5644970414201184,0.08583106267029957,1.710492845786963,2.189026747113877,0.19385714285714287,1.9951696042567344,7.732429551669446,0.8477119279819956,6.884717623687446,0.7138741604807353,4.1413844631153784,0.4014400443090556,3.739944418806323,29027.713274023816,5.098891103097958,3.8126890120967745,0.40162271805273825
2001-08-01,25.846611865276937,1.0574704890387858,0.4060121765601218,5.637351006246296,1.4345060099677511,4.202844996278545,0.3493475047139341,1.2406693845344554,0.37816938453445553,0.8624999999999999,2.3675769113755347,0.5698224852071005,0.08726158038147125,1.710492845786963,2.190669604256734,0.1955,1.9951696042567344,7.740451278508778,0.8402100525131282,6.900241225995648,0.7049133969600566,4.152150113082239,0.40276931597895316,3.7493807971032864,28930.341548207474,5.112283385920058,3.8012222782258065,0.40162271805273825
